,FIPS,Sep20p.UnemployRate,Population,White,Black,Asian,Hispanic,ForeignBorn,WorkAtHome,MarriedCouple.HH,NoWife.HH,NoHusband.HH,Alone.HH,MedHouseIncome,Households,PubAssist.HH,GINI,BBInternet.HH,PopPerSqMile,Crude.Mortality,Age.Adjust.Mortality,Poverty,NoHealthIns,Employed.Essential,Computer.HH,AdultwHSdeg,State,RUCC_2013,Description,UrbanRural,Ages5to19,AvgCases,AvgDeaths
2253,42133,6.3,444014,0.838320413,0.052797885,0.014956736,0.072132861,0.039374885,0.043373599,0.533472706,0.04817687,0.111495877,0.244960407,63902,171244,0.025922076,0.4185,0.786100535,481.1,944.2,749.4,0.099826493,0.056484188,0.282777638,0.871808647,0.894,PA,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.186519336,14665.95238,276.2857143
2254,44001,7.7,48900,0.922515337,0.012699387,0.020368098,0.029059305,0.091533742,0.084739288,0.507799315,0.032936122,0.095023782,0.305119419,75578,19553,0.026594384,0.4881,0.834859101,2064,1096.5,665.3,0.075969541,0.025182913,0.262710855,0.888610443,0.901,RI,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.184100332,1480.714286,44.04761905
2255,44003,9.2,163861,0.890297264,0.015336169,0.02549722,0.04652724,0.061417909,0.035236519,0.483982973,0.043598274,0.099574332,0.304403411,70223,68833,0.032193861,0.4439,0.850594918,985.9,1016.3,700.3,0.079636146,0.037118776,0.266212509,0.894846948,0.916,RI,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.155150586,6675.47619,148.047619
2256,44005,7.9,83075,0.858019862,0.031886849,0.019644899,0.056491122,0.068985856,0.062379997,0.474316381,0.037964619,0.099610983,0.31013431,77237,35217,0.028139819,0.47,0.840332794,809.6,985.7,662,0.085600121,0.04090589,0.263014162,0.90399523,0.936,RI,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.152591311,1521.857143,5.476190476
2257,44007,11.3,634533,0.615323395,0.081284977,0.040842635,0.222535313,0.18584849,0.034650808,0.402840816,0.051118734,0.158906836,0.318514849,55233,238171,0.046768918,0.4818,0.792098954,1530.3,885.6,714.7,0.161950677,0.063594271,0.255240752,0.858114548,0.848,RI,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.180334027,43069.80952,1086.47619
2258,44009,7.8,126242,0.911012183,0.012990922,0.019058633,0.031003945,0.047519843,0.054557754,0.537231985,0.029871108,0.095681212,0.263871638,81301,49111,0.018366557,0.4435,0.875119627,385.7,867.9,596.2,0.093701063,0.03195789,0.261385985,0.914845961,0.941,RI,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.174084426,2882.190476,88.19047619
2259,45001,4.5,24657,0.688445472,0.274202052,0.003244515,0.014073083,0.013464736,0.07030984,0.453410894,0.058593337,0.141406663,0.311052353,36685,9455,0.017133792,0.4769,0.657006875,51.8,1318.8,932.4,0.225251555,0.116204822,0.273799754,0.77091486,0.802,SC,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.179924165,1051,22.61904762
2260,45003,3.4,166926,0.664240442,0.244809077,0.009698908,0.056102704,0.046589507,0.031505753,0.496222455,0.042722231,0.142437416,0.275865687,50036,66710,0.012471893,0.4545,0.755388997,149.5,1025.9,791.2,0.16091898,0.112830143,0.275998714,0.867576076,0.873,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.180597172,7079,105.9047619
2261,45005,7.7,9214,0.222487519,0.755046668,0.000651183,0.014977209,0.009225092,0.014680778,0.319402985,0.048059701,0.214925373,0.381791045,24560,3350,0.015223881,0.4995,0.49761194,25.5,1205.1,953.4,0.268223375,0.120830245,0.341201717,0.692835821,0.777,SC,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.161026703,460.1904762,9
2262,45007,4.1,195995,0.774795275,0.156820327,0.009092069,0.036368275,0.028740529,0.038460506,0.499425827,0.041862407,0.132477294,0.280913978,47906,76632,0.011692243,0.4518,0.726954797,261.6,1176.7,945.9,0.152488519,0.105572887,0.253727966,0.849344921,0.845,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.19256213,8985.190476,241.0952381
2263,45009,7.4,14600,0.357191781,0.611164384,0.002945205,0.019931507,0.014041096,0.02946998,0.417004795,0.049059388,0.183696053,0.315750646,32229,5422,0.005164146,0.4598,0.568793803,40.6,1357.9,973,0.259294566,0.126340552,0.278943493,0.755994098,0.823,SC,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.186975686,794.1904762,37.61904762
2264,45011,5.8,21577,0.505399268,0.455948464,0.000787876,0.023728971,0.015942902,0.019441069,0.395868364,0.051645448,0.206701898,0.309512371,36566,8326,0.025462407,0.4685,0.605452798,41.2,1252.2,1031.3,0.2615421,0.133073418,0.285367335,0.750060053,0.811,SC,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.202674207,1060.095238,26
2265,45013,3.6,182658,0.676362382,0.178847902,0.012613737,0.111749828,0.083117082,0.070586382,0.557267693,0.028566573,0.097539904,0.271757758,63110,70607,0.00776127,0.4759,0.846870707,281.5,875.8,566.6,0.111205079,0.114357095,0.242542127,0.927188522,0.929,SC,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.160028524,7683,95.0952381
2266,45015,4.4,209065,0.637749025,0.236510176,0.022672375,0.064597135,0.054126707,0.060567185,0.517462732,0.051287184,0.141636973,0.236617688,59995,74931,0.013052008,0.4203,0.8041665,161.8,712.7,778,0.121561936,0.111407336,0.271772488,0.911051501,0.888,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.199993857,7621.571429,106.4761905
2267,45017,5,14713,0.537755726,0.412968123,0,0.036702236,0.022836947,0.053185887,0.452867179,0.037902304,0.138049338,0.34504166,44534,6121,0.027283124,0.4871,0.667701356,39.8,1115.2,773.6,0.184106785,0.115663971,0.328819662,0.762620487,0.857,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Rural,0.159760874,608.047619,18.66666667
2268,45019,5.1,394708,0.641892234,0.27121315,0.014088896,0.050528492,0.049375741,0.051830383,0.430062244,0.033070896,0.125937808,0.324082003,61028,156482,0.013515932,0.5058,0.767347043,382.3,799.8,711.6,0.14709239,0.108422014,0.25497766,0.906295932,0.915,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.162836711,21014.52381,300.952381
2269,45021,6.4,56711,0.729188341,0.200208073,0.006154009,0.042178766,0.020489852,0.014129049,0.409070829,0.035684484,0.127325382,0.396161586,35836,20373,0.016492416,0.5036,0.611004761,140.9,1089.2,952.7,0.20456335,0.109564755,0.240571121,0.773032936,0.796,SC,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",Mostly Rural,0.198411867,2366.142857,69.38095238
2270,45023,7.9,32326,0.587576564,0.368495948,0.00108272,0.019581761,0.009249521,0.047634549,0.43234562,0.03942825,0.156187264,0.340078696,40080,12453,0.02778447,0.4712,0.547819802,57.1,1258.5,1002.4,0.211255762,0.100059059,0.280662899,0.743515619,0.822,SC,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Rural,0.187321672,1741.190476,37.66666667
2271,45025,4.8,46024,0.605531896,0.321636537,0.00482357,0.042304015,0.031005562,0.007740283,0.469099405,0.059297992,0.166156756,0.265561551,40033,17977,0.022751293,0.4481,0.605718418,58.5,1186.6,1004,0.225374449,0.124265544,0.249116608,0.751348946,0.761,SC,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.184884995,1895.428571,55.42857143
2272,45027,5.3,34017,0.475291766,0.485139783,0.000617338,0.030455361,0.016080195,0.042885677,0.434081189,0.046071884,0.178359721,0.299317176,37525,13327,0.010955204,0.4848,0.642230059,57.6,1125.2,831.4,0.234137485,0.113437241,0.302618114,0.767089367,0.798,SC,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.168558305,1466.666667,70.80952381
2273,45029,5.2,37568,0.565055366,0.382612862,0.001117973,0.031596039,0.027496806,0.029145423,0.449389237,0.037438098,0.161637504,0.308220535,36276,15145,0.017629581,0.4535,0.761373391,36.8,1429.2,1091.8,0.211535324,0.115248901,0.34862356,0.858369099,0.867,SC,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.184595376,1574,50.66666667
2274,45031,5.3,67253,0.548689278,0.406717916,0.004460768,0.019895023,0.018155324,0.028532609,0.403391998,0.042418773,0.192163057,0.304640493,36254,26592,0.011168773,0.4789,0.656137184,122.4,1292.5,1040.5,0.223286774,0.113088439,0.27059156,0.753083634,0.821,SC,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Rural,0.188012249,3359.761905,77.9047619
2275,45033,4.9,30871,0.457840692,0.466554371,0.002623822,0.027242396,0.021217324,0.050005187,0.402443472,0.044766594,0.211342086,0.296043034,29362,10968,0.020331875,0.5054,0.523705325,79.2,1299.5,1119.9,0.337965244,0.144844517,0.273394658,0.723194748,0.749,SC,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.210702451,1716.571429,53.14285714
2276,45035,4.6,155474,0.644069105,0.249977488,0.019006393,0.05182217,0.043544258,0.070853462,0.506315423,0.038790812,0.144548938,0.265101102,61698,54549,0.015930631,0.4268,0.797888137,238.2,767.4,829.7,0.122444447,0.093243668,0.245613915,0.90430622,0.901,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.203674244,6407.666667,115.047619
2277,45037,3.5,26769,0.564944525,0.362658299,0.002614965,0.058239008,0.039822182,0.045584823,0.492441796,0.061127662,0.158225753,0.262937217,49200,9063,0.019088602,0.4785,0.63135827,53.9,891.6,726,0.155345419,0.090788985,0.291352846,0.767516275,0.824,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Rural,0.16104182,1274.380952,24.19047619
2278,45039,6.5,22712,0.379931314,0.559616062,0.00325819,0.020737936,0.012504403,0.029093051,0.425548502,0.046330326,0.181200579,0.323087203,36294,8979,0.03307718,0.5119,0.524000445,34.9,1284.6,976.8,0.229373746,0.12,0.301414329,0.739503285,0.825,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Rural,0.163109142,1117.190476,46.47619048
2279,45041,4.6,138561,0.521914536,0.422629744,0.012846328,0.025418408,0.028182533,0.032675852,0.442585157,0.047126856,0.187431558,0.282434535,45479,52051,0.012737507,0.4834,0.713396477,171.1,1092.7,954.6,0.190685654,0.104286778,0.280735097,0.822827611,0.846,SC,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.198896546,7486.857143,222.3809524
2280,45043,5.8,61605,0.636847658,0.310900089,0.005210616,0.030598166,0.025842058,0.057561631,0.501971248,0.044721437,0.143044881,0.282545498,48071,25111,0.011070845,0.4948,0.72868464,73.9,1275.3,842.8,0.18314297,0.118803769,0.264245473,0.847357732,0.871,SC,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",Mostly Urban,0.15563178,2981.809524,68.76190476
2281,45045,4,498402,0.686660567,0.178707148,0.02339477,0.08954619,0.081382097,0.042758092,0.505471812,0.036195295,0.123559424,0.280129295,56789,189334,0.012728828,0.4684,0.799285918,574.7,887,800.2,0.123651358,0.114271194,0.238445767,0.874940581,0.878,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.191239671,26934.38095,427.8571429
2282,45047,5.1,70264,0.598357623,0.313987248,0.008368439,0.059902653,0.041571786,0.023471117,0.426765171,0.048774213,0.187010696,0.284522366,40982,27207,0.013562686,0.4835,0.702686809,153.2,1073.7,821.6,0.225362703,0.129131126,0.251055554,0.812290955,0.837,SC,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",Mostly Urban,0.194743755,3345.190476,86.19047619
2283,45049,4.1,19807,0.409097794,0.532084617,0.004796284,0.039783915,0.026354319,0.007091193,0.407134604,0.023541306,0.153812825,0.385326401,32453,6924,0.006210283,0.3977,0.655979203,37.7,1199.7,983,0.186830515,0.100228038,0.290121822,0.764153668,0.824,SC,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.180782437,906.047619,34.61904762
2284,45051,6,320915,0.771687207,0.13514482,0.012863219,0.060109375,0.06106913,0.048696476,0.48714479,0.043076229,0.116427916,0.285365436,48279,128586,0.013539577,0.4462,0.814062184,237.5,1086.1,832.1,0.163568503,0.141906221,0.239920304,0.90239995,0.898,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.152871801,16122.33333,277.8571429
2285,45053,4,27900,0.422007168,0.430645161,0.005591398,0.132043011,0.08827957,0.046976121,0.472550591,0.058405129,0.195051092,0.248447205,41930,9982,0.007713885,0.4564,0.640452815,37.8,755.3,631.6,0.202067051,0.175961433,0.314193072,0.770787417,0.815,SC,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Rural,0.1573837,1123.190476,23.57142857
2286,45055,4,64361,0.689423719,0.236991346,0.003930952,0.041795497,0.021985364,0.037269597,0.490395844,0.056054444,0.153062457,0.25490275,49392,24833,0.012201506,0.4384,0.687150163,84.9,1087.4,897.1,0.163982614,0.105831196,0.270674487,0.818668707,0.865,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Rural,0.194437349,3165.238095,68.38095238
2287,45057,5.6,89546,0.701181516,0.211935765,0.011256784,0.05239765,0.039722601,0.072018806,0.528652856,0.040297867,0.131466046,0.264954646,55223,32632,0.013974013,0.4747,0.758580534,139.6,975.5,769.3,0.145487398,0.100869982,0.246929101,0.852966413,0.864,SC,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Rural,0.174682692,3873.761905,69.57142857
2288,45059,4.8,66710,0.679373407,0.245390496,0.004362165,0.04675461,0.025198621,0.025264803,0.457100067,0.073621566,0.153351988,0.272257912,41578,25373,0.016355969,0.454,0.678792417,93.2,1199.5,932.1,0.199123502,0.117275184,0.248542717,0.807984866,0.805,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Rural,0.185678515,2735.333333,69.57142857
2289,45061,6.3,17606,0.323355674,0.641372259,0.000340793,0.0240259,0.008519823,0.036250354,0.396570709,0.046877458,0.200408998,0.336164858,31651,6357,0.017146453,0.4939,0.532641183,46.9,1514,1179,0.250498878,0.101533283,0.286752137,0.731162498,0.787,SC,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.171975279,934.7619048,39.33333333
2290,45063,3.3,286316,0.751973344,0.144253203,0.017529583,0.059367971,0.050590955,0.044854558,0.503644452,0.044874848,0.129852155,0.263604907,59593,111265,0.012321934,0.4332,0.805446457,375.4,863,791.4,0.126525054,0.101090958,0.293427534,0.896067946,0.896,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.194503766,12529.85714,238.3809524
2291,45065,5.4,9606,0.499895898,0.466687487,0.004476369,0.006558401,0.023006454,0.026020637,0.471388959,0.027728762,0.164860096,0.300478951,42262,3967,0.019158054,0.4771,0.671540207,28.5,1348.1,877.3,0.190737646,0.080466611,0.268325104,0.772876229,0.813,SC,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",Rural,0.096692381,366.4761905,8.095238095
2292,45067,6.8,31562,0.386318991,0.56587035,0.007128826,0.02788163,0.021418161,0.027037176,0.394262437,0.038048189,0.227769111,0.306812272,33046,11538,0.01941411,0.5254,0.480065869,67.6,1314.4,1059.2,0.242469104,0.132837339,0.301035053,0.706188248,0.808,SC,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.189451023,1436.952381,49.85714286
2293,45069,8.2,27131,0.391765877,0.504809996,0.002948657,0.033024953,0.023884118,0.031794599,0.394616027,0.057387312,0.216506678,0.29413606,34203,9584,0.016694491,0.4676,0.561873957,60.3,1384.3,1172.1,0.25967996,0.117909892,0.252755824,0.708055092,0.759,SC,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.165786048,1564.809524,20.0952381
2294,45071,3.7,38068,0.599138384,0.31514658,0.001602396,0.073473784,0.042818115,0.020998234,0.462614633,0.037485775,0.167079456,0.291987415,42765,14939,0.013990227,0.4518,0.633442667,59.5,1152.9,873.5,0.187351029,0.090148254,0.291086943,0.761898387,0.81,SC,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.189828304,2289.142857,67.38095238
2295,45073,3.4,76696,0.845546052,0.069964535,0.006740899,0.053236153,0.03824189,0.033119504,0.508705764,0.051166007,0.11273493,0.281884468,46056,31818,0.01357722,0.4853,0.714438368,118.6,1093.6,783.9,0.183492524,0.121756487,0.268614288,0.835344773,0.839,SC,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",Mostly Rural,0.168393131,3837.142857,45.57142857
2296,45075,7.5,88454,0.332421372,0.61334705,0.008309404,0.021672282,0.018438963,0.03316112,0.378177516,0.046623794,0.182885397,0.361554329,36188,32966,0.02881757,0.4882,0.632712492,83.6,1183.1,925.8,0.241866498,0.124190754,0.282539683,0.761269186,0.856,SC,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",Mostly Rural,0.195219031,4111.285714,138
2297,45077,3.5,122746,0.858691933,0.066177309,0.019177814,0.035659003,0.034681375,0.051810163,0.472211082,0.054775726,0.107419525,0.262501319,47024,47375,0.011630607,0.4569,0.752401055,240.2,962.9,852.8,0.175227734,0.100051619,0.289985326,0.855113456,0.849,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.196289524,7425.952381,100.2380952
2298,45079,4.9,408263,0.428427264,0.461736675,0.027962367,0.050783441,0.054824954,0.029004972,0.383569846,0.043044661,0.174646894,0.324963908,53922,150309,0.014862716,0.4736,0.79856163,507.9,739.3,798,0.16299112,0.092249447,0.242473664,0.914695727,0.911,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.198968633,21891.71429,308.7619048
2299,45081,2.8,20299,0.579486674,0.249716735,0,0.155919011,0.084043549,0.037096515,0.521286923,0.064900846,0.156566357,0.239495216,44486,7211,0.012619609,0.4352,0.645818888,43.9,1133.8,800.1,0.161816998,0.135149973,0.330931961,0.749826654,0.792,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Rural,0.173496801,841.4285714,26.61904762
2300,45083,5,302195,0.685901487,0.202905409,0.022181042,0.066635782,0.063581462,0.026244165,0.484970342,0.055975227,0.14215806,0.269225401,50179,114640,0.014035241,0.4561,0.76397418,351.9,1010.7,893,0.147789388,0.109206243,0.243744011,0.859569086,0.853,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.19618181,14280.7619,304.4761905
2301,45085,5.6,106995,0.453983831,0.469349035,0.012411795,0.038758821,0.033197813,0.018739624,0.422879646,0.058122858,0.197583684,0.282349223,43792,41137,0.012008654,0.4447,0.727641782,161.6,1044.7,913.9,0.202827342,0.122396948,0.263402086,0.827624766,0.836,SC,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.196072001,4533.571429,104.1904762
2302,45087,7.5,27644,0.648205759,0.308819274,0.000108523,0.014542034,0.006185791,0.019375673,0.445252945,0.072851698,0.165713791,0.291580042,40120,11544,0.012474012,0.4742,0.620495495,56.3,1546.6,1130.4,0.216992259,0.096660291,0.231846696,0.755544006,0.814,SC,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Rural,0.17440328,1200.142857,31
2303,45089,6.6,31794,0.312040008,0.644020884,0.00585016,0.02286595,0.016229477,0.026818773,0.403110144,0.060752558,0.202481669,0.312223028,32351,12411,0.046732737,0.4869,0.488357103,36.8,1267.4,942.7,0.251370842,0.098295982,0.265496926,0.680041898,0.807,SC,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.175908851,1755.714286,52.85714286
2304,45091,5,258641,0.70807026,0.190147734,0.019413009,0.053309413,0.049829687,0.062240042,0.522652947,0.048474352,0.132280577,0.244592736,62431,98155,0.010045336,0.4504,0.842188376,332.2,800.7,811.1,0.114760673,0.086790559,0.263235885,0.91531761,0.896,SC,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.206218258,11189.95238,147.4761905
2305,46003,3.5,2759,0.882203697,0.011235955,0,0.072490033,0.040956868,0.117021277,0.490956072,0.048234281,0.074935401,0.324720069,59293,1161,0.032730405,0.4083,0.702842377,3.8,731,412.6,0.073394495,0.06557377,0.516643551,0.791559001,0.868,SD,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.209014904,378.5714286,6.380952381
2306,46005,3.4,18374,0.775497986,0.007782736,0.092685316,0.098127789,0.1313813,0.034353253,0.476833977,0.051480051,0.079150579,0.338352638,51700,7770,0.018275418,0.3899,0.690990991,13.8,1077.3,747.3,0.180815693,0.066108833,0.328135083,0.83024453,0.853,SD,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Urban,0.208204628,2374.333333,31.47619048
2307,46007,4.8,3437,0.33604888,0.000581903,0.00407332,0.083212104,0.005819028,0.096230159,0.474111675,0.081218274,0.207106599,0.210152284,48348,985,0.083248731,0.3962,0.689340102,2.9,1300.6,1337.9,0.3461423,0.213423609,0.417075163,0.775634518,0.82,SD,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.272511144,329.7619048,5.285714286
2308,46009,3.7,6969,0.868991247,0.014923231,0.007892094,0.027981059,0.014492754,0.152872004,0.504731861,0.049684543,0.038643533,0.348974763,54450,2536,0.029574132,0.404,0.699132492,12.5,1073.9,627,0.108532797,0.04527417,0.409309516,0.806782334,0.877,SD,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.154615273,1402.190476,19.33333333
2309,46011,3.4,34239,0.9046117,0.014165133,0.02789217,0.029527732,0.061625632,0.052094495,0.452992792,0.039407709,0.045361955,0.328893764,56370,12764,0.007442808,0.4267,0.812676277,40.3,591.8,671.1,0.153778702,0.060427478,0.304716153,0.930821059,0.954,SD,5,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area                                                                                                                             ",Mostly Urban,0.222339425,2614.428571,20.42857143
2310,46013,3.5,38840,0.877214212,0.021215242,0.028578785,0.026441813,0.037100927,0.046815787,0.472874444,0.045724172,0.092375185,0.335640138,56455,16184,0.019340089,0.4556,0.772491349,21.3,960.9,690,0.120379222,0.079802518,0.295491724,0.853064755,0.932,SD,5,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area                                                                                                                             ",Mostly Urban,0.198537552,3904.190476,33.47619048
2311,46015,3.5,5256,0.844748858,0.000190259,0.003995434,0.026255708,0.011986301,0.0806271,0.51238181,0.083295813,0.063935164,0.283205763,50839,2221,0.037370554,0.5013,0.697883836,6.4,1145.5,796.5,0.17750197,0.095771878,0.43659157,0.754615038,0.875,SD,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.214461016,595.1428571,5.142857143
2312,46017,5.6,2053,0.122747199,0.001461276,0,0.032148076,0,0.063683305,0.30141844,0.15070922,0.30141844,0.219858156,32500,564,0.161347518,0.4545,0.562056738,4.1,1566.3,2121,0.391539597,0.423770093,0.294072948,0.677304965,0.796,SD,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.30479103,392.1428571,9.428571429
2313,46019,4.4,10177,0.91608529,0.006681733,0,0.035472143,0.00746782,0.124645088,0.490904739,0.049784586,0.089995213,0.292245093,44387,4178,0.051460029,0.474,0.747486836,4.5,960.3,665.9,0.122023204,0.129640659,0.447011145,0.834131163,0.906,SD,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Urban,0.201649247,774.6190476,14.38095238
2314,46023,6,9344,0.630136986,0.000749144,0.001391267,0.03328339,0.00385274,0.066486087,0.482506361,0.052798982,0.114185751,0.311068702,46389,3144,0.035305344,0.4471,0.626590331,8.3,1202.6,902.8,0.20176698,0.189920775,0.403954802,0.748727735,0.879,SD,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.235363754,969.8571429,7.333333333
2315,46025,3.8,3673,0.93901443,0.000272257,0.001361285,0.030220528,0.006806425,0.134522992,0.516276042,0.018880208,0.068359375,0.349609375,47798,1536,0.01953125,0.5018,0.686848958,3.9,1285.6,800.1,0.130992196,0.078116343,0.524636058,0.807942708,0.91,SD,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.179336188,276.7142857,1.142857143
2316,46027,3.3,13925,0.877055655,0.009551167,0.025852783,0.028438061,0.031526032,0.072651624,0.425426,0.020677771,0.070266131,0.2894888,43189,5223,0.015125407,0.5167,0.874976067,33.6,745.4,815.8,0.252569002,0.075085573,0.319097449,0.940264216,0.959,SD,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Urban,0.212793177,1451.857143,10.80952381
2317,46029,4,27993,0.929768156,0.0060015,0.005858608,0.022791412,0.016575572,0.051195586,0.4929848,0.028394856,0.091782195,0.300400869,54774,11974,0.013863371,0.4374,0.77292467,39.5,858.8,647,0.123785704,0.054914862,0.284669149,0.87923835,0.92,SD,5,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area                                                                                                                             ",Mostly Urban,0.197472241,2947.952381,56.52380952
2318,46031,4.7,4168,0.290786948,0.004558541,0.000239923,0.003838772,0.002399232,0.283374283,0.397133221,0.112141653,0.225126476,0.231871838,35441,1186,0.267284992,0.5425,0.540472175,1.6,1234.3,1357.6,0.442543965,0.246161228,0.524960998,0.617200675,0.831,SD,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.289769946,415.2857143,5.142857143
2319,46033,4.7,8573,0.905400677,0.003849294,0.00419923,0.031377581,0.02496209,0.085106383,0.638670388,0.02156813,0.062420705,0.219233697,55472,3941,0.023598072,0.4084,0.760213144,5.3,1256.4,746.1,0.130655698,0.105117399,0.375509165,0.877442274,0.941,SD,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Rural,0.123383861,596.7619048,7.380952381
